epoch,loss,val_loss
0,0.04024002801281043,0.025651715833831717
1,0.01807750427123049,0.015195710216591388
2,0.010450623011079239,0.014413312146509136
3,0.006840204830980241,0.0060130158945182225
4,0.005037226533483563,0.00735853312905004
5,0.004152695458520579,0.00581192520711525
6,0.003686654429717406,0.01601810191102602
7,0.003701773659928305,0.014099412448244331
8,0.003090580442243677,0.021898716711151747
9,0.0029360096992866215,0.00879325186488805
10,0.0032194221233286286,0.005992186037294659
11,0.0026755603507872014,0.01589641874127182
12,0.002604378898076475,0.02166580657164256
13,0.002456064861755897,0.03979208541137201
14,0.0023458953673627836,0.11569224941877672
15,0.0022627395495596176,0.02986055056070104
16,0.0016548826468435378,0.0016333007564147313
17,0.001528643587781512,0.0018526158830219949
18,0.0014688474683707865,0.002045199512159107
19,0.001424843076484057,0.0021336576757653627
20,0.0013890782599836249,0.002117308829681097
21,0.0013594265486478686,0.0019726379512935693
22,0.0013299275583571514,0.0018839243293544393
23,0.0013061246852149467,0.0017783207169239535
24,0.0012836968037676212,0.0016599468553415786
25,0.0012638538807536932,0.0019691556801352604
26,0.0012482553194526071,0.0015668717621147264
27,0.0012343425827534746,0.0015307719241482792
28,0.001218392504533268,0.0014855007491545913
29,0.0012075385333596758,0.0012625220941701605
30,0.0011916840905140031,0.0011151984009178885
31,0.0011735665882211537,0.0010686529323136733
32,0.0011536922462614212,0.0010551993568416363
33,0.0011371999237110668,0.0010764522759680762
34,0.0011194847146669636,0.0010230241021440354
35,0.0011052499178570024,0.0010043331623123383
36,0.0010900034668497969,0.0009757489085277934
37,0.0010783756653160665,0.0009864020652862059
38,0.0010677081040109432,0.000983138239574561
39,0.0010552019932223643,0.0009902852535661724
40,0.001044742658059268,0.000972946519377055
41,0.0010386417330314462,0.0009920299160984104
42,0.0010278264912754254,0.0009780419001608719
43,0.0010215256852649762,0.0009597144125569842
44,0.0010132582619162846,0.000988093372951779
45,0.0010068402925632863,0.0009866801232823895
46,0.0009994031228729358,0.0009718584759091889
47,0.0009919939611511888,0.0009391854774425335
48,0.0009899515393724703,0.0009163770383442349
49,0.0009865674649014145,0.0009120919491612801
50,0.000981230455695055,0.0009200740677454038
51,0.0009776531440791633,0.0009165615063264138
52,0.0009723750104392218,0.0008972017065748388
53,0.0009656850470029087,0.000923557613723348
54,0.0009616840959968604,0.0009069288110670944
55,0.0009590364111938391,0.000934502597104896
56,0.000953530920064216,0.0009228158210415715
57,0.0009507784425298691,0.0009285207783205458
58,0.0009472753477970974,0.0009494148795550436
59,0.0009425447079745283,0.0009672212289404814
60,0.0009386238634812442,0.0009361715925523988
61,0.0009365023158127991,0.0009489205039255781
62,0.0009340901619839779,0.0009607814516826176
63,0.0009311881205299031,0.0009595799765745063
64,0.0009287134959805798,0.0009928969062726807
65,0.0009262011445753845,0.000982135136174843
66,0.00092364857692429,0.0010153597542717132
67,0.0009214375277258857,0.0009622328345560365
68,0.0009192850214557441,0.0009816770555371027
69,0.0009187312086085776,0.0009886125313911449
70,0.0009158298427028538,0.0010451928275510853
71,0.0009154175718530591,0.001009798213483099
72,0.0009109819321338632,0.001038500377304714
73,0.000912635163590347,0.0009876700904346818
74,0.0009070254879455003,0.000975378849371164
75,0.0009032810573870589,0.0010248264448751729
76,0.0009008070509580919,0.0009983850939107345
77,0.0008991085069446679,0.001019917871159168
