epoch,loss,val_loss
0,0.005636136900751085,0.001721931390038887
1,0.001433954897440662,0.0014715317757455287
2,0.001373993183177327,0.0014485724465806544
3,0.001327774165613521,0.0014053524233239851
4,0.0014133585725492417,0.0013966643924100532
5,0.0012593714281539305,0.0013860715165113409
6,0.001465222776508148,0.0013776740941713439
7,0.0012209263821878636,0.0013510584385697673
8,0.0012341278705222181,0.001338142645832749
9,0.0012632259200380392,0.001327436664544138
10,0.0012190752023362038,0.001321848361166539
11,0.0013315794210447297,0.0013440499544994514
12,0.0011980169838231892,0.0013132381402415994
13,0.0012054514566328704,0.001294524850105338
14,0.0012432209628134845,0.0012840162646485331
15,0.00116328103574193,0.0012720124293003738
16,0.0011738148162925147,0.001260271360580292
17,0.0011784620462484319,0.0012504700075455562
18,0.0011643601162473146,0.0012396721752866366
19,0.0011432367565679445,0.0012306175395892357
20,0.0011439268832503728,0.001224182609376716
21,0.0011345585445717448,0.0012144450526569545
22,0.001127767667928829,0.0012065481529628605
23,0.0011269175321252554,0.001200246631834702
24,0.0011138838087337908,0.0011932515211541344
25,0.0011089956363226207,0.0011874158021614508
26,0.001108317632262574,0.0011871294369978577
27,0.001099304277627505,0.001179108429228726
28,0.0010810493004241644,0.00116941145690227
29,0.0010792874983300473,0.0011681999851673565
30,0.0010784269562211985,0.0011672489244467866
31,0.001077611644439984,0.0011663626869393075
32,0.0010767550716763977,0.0011653969593254136
33,0.0010758388546763123,0.0011643675539677065
34,0.0010748631940162598,0.0011632668506928983
35,0.0010738978360950986,0.0011619496925297068
36,0.0010729226353898339,0.0011607754147715038
37,0.0010719455933406081,0.001159590596396384
38,0.0010710119787555583,0.0011584739866206584
39,0.00107012147985986,0.00115738735307169
40,0.0010692650011620796,0.0011563084058084146
41,0.0010684372214033288,0.001155337406448836
42,0.00106762295708588,0.0011543597247060619
43,0.0010668181133317387,0.001153491252751584
44,0.001066050977368395,0.0011526277715650697
45,0.001065304622816312,0.0011518313448853146
46,0.0010645792203348562,0.0011511231387424984
47,0.0010638740362924341,0.001150331725107713
48,0.0010631842565542306,0.001149540876302822
49,0.0010625002227796357,0.0011487710145934495
50,0.0010618187657843213,0.001148084107424236
51,0.0010611453901980727,0.0011473955747521953
52,0.001060498524046854,0.0011467150445556107
53,0.0010598886350904444,0.0011459790518001459
54,0.0010592791754504408,0.0011451734613661688
55,0.001058695270149401,0.0011444897836442162
56,0.0010581336594550873,0.0011437294485886799
57,0.0010575734055082605,0.0011431380939658409
58,0.0010570253538198168,0.001142439502866272
59,0.0010564870257003982,0.0011418891221250374
60,0.0010559675416539874,0.0011414098287472663
61,0.001055458294612517,0.0011407787111058923
62,0.0010549557387835493,0.0011401842757887035
