epoch,loss,val_loss
0,0.045438547216069096,0.03208730388202785
1,0.021184464045176564,0.0238258156373545
2,0.012804438553280492,0.023466689121208074
3,0.008207406558675657,0.02538110430777809
4,0.0057104140543355235,0.012543768943919812
5,0.004421741978241987,0.006200339507173609
6,0.003927567852450952,0.013138159212690813
7,0.003955991009590255,0.006420498751218856
8,0.003420038166862994,0.12521868401471478
9,0.003486557695881966,0.012516606990018008
10,0.003098596620866502,0.007753094267330052
11,0.003012282308104925,0.02479390092883949
12,0.0029179578339911766,0.011599090071050104
13,0.0030418897993281895,0.0064824311534103785
14,0.0036484470818164464,0.019069577716750864
15,0.002953580636199806,0.03399383840093642
16,0.0029491163541208636,0.003092586422155117
17,0.002347137666465732,0.003438375378602449
18,0.0021637467550728604,0.0031752060684892866
19,0.0020405179381648344,0.003074466676255803
20,0.0019653431968988957,0.003158938585217168
21,0.0019827080899598344,0.0024097622803377883
22,0.0018749615777589118,0.002105118423688835
23,0.001865738791614649,0.001969231298354305
24,0.0018027003052552952,0.002124624224782082
25,0.0017260464434257407,0.0026005560497718828
26,0.0017080053800609006,0.002694444051069886
27,0.0016857367560809114,0.0026636737726490806
28,0.0016626175638017777,0.0025840693334531453
29,0.0016921959833998185,0.0030526744696185177
30,0.0016448570983674542,0.0031145152227700125
31,0.0016935969848676845,0.001910614653168545
32,0.0016484333721114212,0.006562213801468412
33,0.0016001278361427267,0.002451954702674239
34,0.0015884431287074066,0.0024137659944065007
35,0.0015729130723805928,0.0023283758603128385
36,0.0015600126716848928,0.0025850711131675374
37,0.0016240729842039597,0.0034746420411623
38,0.0015934715661483653,0.0025740403704989103
39,0.0015863466452496159,0.0019695054061342906
40,0.0015485500760618312,0.008970174270130141
41,0.001594125550570504,0.002076982667117759
42,0.001518587292295055,0.002290794015057201
43,0.0015027212070647283,0.002736945136415738
44,0.0014879966092432018,0.0026093857063923353
45,0.0015121044944546096,0.003034018544928619
46,0.0014599931655503184,0.005854465510052295
47,0.001431187788097019,0.001995171046597354
48,0.0014204167795324658,0.0027181901552220003
49,0.0013914060050407662,0.0022709951376726416
50,0.0013747142186369954,0.002492486459007602
51,0.0013551017999509799,0.0023935131446952804
52,0.0013419877225699383,0.001806380569267972
53,0.0013462917997604546,0.004861272345469506
54,0.001515578063572277,0.0018987207009491544
55,0.0013925138220147709,0.0013386410859378953
56,0.0013377468621825902,0.002602147409853376
57,0.0013146944957586582,0.001750699944368759
58,0.0012954234796945044,0.0015297601370278884
59,0.0012899064661414743,0.0015979814529993835
60,0.0012838440774714114,0.0014359430772148902
61,0.0012867457086734705,0.0014779272785318302
62,0.0013130099841929875,0.0014987470766092525
63,0.0012970866728312623,0.002103490612676574
64,0.0012670112773345375,0.0014562793018549312
65,0.0012766964555527757,0.0013606458166499197
66,0.001249812397293492,0.001407326325590228
67,0.0012445694672830496,0.001312519180772389
68,0.001241730410605434,0.0012384960700953264
69,0.0012381312207268916,0.0012994086769420976
70,0.001232791793062685,0.012631708365163686
71,0.0015085816109300819,0.0021143899598147398
72,0.001274915844916001,0.0014219500432020905
73,0.0012577151812553377,0.0019334858487486655
74,0.001230472298878329,0.0015670551924195923
75,0.0012173423028250408,0.0014336121837711996
76,0.0012108929848458965,0.001391215900959516
77,0.0012034065430605242,0.0016513121210866505
78,0.0012367468323132933,0.0015301966441818226
79,0.0012162106671201886,0.0016391146841838403
80,0.0011946590149447482,0.005819083990552175
81,0.001192731013585227,0.0012493531944023238
82,0.001183640283085021,0.0011959504494213579
83,0.0011837037214370888,0.0013407959852850548
84,0.0011824187087265466,0.0015522866340262102
85,0.001273000480721896,0.001454845731962978
86,0.0012314314616015875,0.001517261525064155
87,0.001212872270682492,0.001210502734016857
88,0.0012092408074254799,0.0017735480077932645
89,0.001173603582359087,0.0012388946890922977
90,0.0011712680350902409,0.0012505018686944688
91,0.0011674985054251923,0.0012673636248772158
92,0.0011615244297390206,0.0013344609034880075
93,0.0011627196800633659,0.0021940936279816574
94,0.0011803818856345322,0.0016358409487975784
95,0.0011740320707943682,0.0015851805894923064
96,0.0011593371622439905,0.005706632164893327
97,0.0011461278747007225,0.002002580312690065
98,0.0011389150096633687,0.002328776915408211
99,0.0011363257941315293,0.0018411345426338139
100,0.0011332114173506801,0.001653876443060092
101,0.0011405103126087886,0.002127254455074392
102,0.0011474227014424043,0.0016872958124925692
103,0.0012123190282453135,0.0015152275783619211
104,0.0011408036691008823,0.0015561244073956284
105,0.0011226111218074302,0.0018906352616110701
106,0.001121911600648207,0.0016750493503670083
107,0.001117532206152987,0.0018903617775872534
108,0.001115447230321696,0.0022284796944370975
109,0.001129210511477761,0.0030870695072398695
110,0.0011497868480017097,0.001352054976720225
111,0.0011424246427530762,0.002932684904217352
112,0.0011478693123497467,0.0016550175115512108
113,0.0011043791823809285,0.001177559077831698
114,0.0011179799355095976,0.0012332425814949805
115,0.0011083605444768545,0.0012231532471357947
116,0.001111825740395172,0.0012347122343877952
117,0.001155698391886131,0.0011205888399279413
118,0.0011156319201210225,0.0012993249642651206
119,0.001164018923449624,0.022545653406852557
120,0.0020995950063786937,0.0020667595147833596
